mu,nf
0.0,2.9946072511666006
0.08888888888888889,2.9895407888358996
0.17777777777777778,2.972052741777106
0.26666666666666666,2.8337333084542538
0.35555555555555557,1.7826217719875104
0.4444444444444444,0.7504364630384568
0.5333333333333333,0.03150864883993141
0.6222222222222222,0.005036629630062585
0.7111111111111111,0.002200907044122476
0.8,0.0012674904250405618
